"idActividad","idUsuarioCliente","idExperiencia","fecha","valor","pasajeros","direccion","comuna","nroContacto","evaluacion","idEstado","comentarioActividad","nombreEstado","nombreUsuario","nombreExperiencia",
"151","202","1","2014-09-24 19:00:00","15000","2","asdfasdf 213123","11","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"128","202","1","2014-09-24 18:00:00","15000","2","agua santa 213123","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"134","202","1","2014-09-24 18:00:00","15000","2","agua santa 213123","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"135","202","1","2014-09-24 18:00:00","15000","2","asdfasdf 39","12","12151518","","2","","Rechazada","Manuel","Experiencia de test 1",
"139","202","1","2014-09-24 18:00:00","15000","2","agua santa 213123","10","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"138","202","1","2014-09-24 11:00:00","15000","2","agua santa 213123","11","12151518","","2","","Rechazada","Manuel","Experiencia de test 1",
"148","202","1","2014-09-24 11:00:00","15000","2","agua santa 213123","10","12151518","","2","","Rechazada","Manuel","Experiencia de test 1",
"149","202","1","2014-09-24 11:00:00","15000","2","agua santa 213123","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"125","202","1","2014-09-24 10:00:00","15000","2","agua santa 213123","11","12312312","","1","","Reservada","Manuel","Experiencia de test 1",
"130","202","1","2014-09-24 10:00:00","15000","2","agua santa 213123","10","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"137","202","1","2014-09-24 10:00:00","15000","2","agua santa 213123","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"142","202","1","2014-09-24 10:00:00","15000","2","asdfasdf 213123","10","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"143","202","1","2014-09-24 10:00:00","15000","2","agua santa 39","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"144","202","1","2014-09-24 10:00:00","15000","2","agua santa 213123","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"150","202","1","2014-09-24 10:00:00","15000","2","agua santa 213123","10","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"152","202","1","2014-09-24 10:00:00","15000","2","agua santa 213123","12","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"131","202","1","2014-09-24 09:00:00","15000","2","asdfasdf 213123","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"132","202","1","2014-09-24 09:00:00","15000","2","agua santa 213123","10","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"133","202","1","2014-09-24 09:00:00","15000","2","agua santa 213123","11","12151518","","2","","Rechazada","Manuel","Experiencia de test 1",
"146","202","1","2014-09-23 15:00:00","15000","2","agua santa 39","11","12151518","","2","","Rechazada","Manuel","Experiencia de test 1",
"154","202","1","2014-09-23 14:00:00","15000","2","agua santa 213123","11","12312312","","1","","Reservada","Manuel","Experiencia de test 1",
"136","202","1","2014-09-23 14:00:00","15000","2","agua santa 213123","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"141","202","1","2014-09-23 14:00:00","15000","2","agua santa 213123","10","12151518","","2","","Rechazada","Manuel","Experiencia de test 1",
"153","202","1","2014-09-23 14:00:00","15000","2","agua santa 213123","10","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"155","202","1","2014-09-23 14:00:00","15000","2","agua santa 213123","11","12151518","","4","","Pagada","Manuel","Experiencia de test 1",
"126","16","1","2014-09-23 13:00:00","15000","2","aa 123","11","12341234","","1","","Reservada","Cristian","Experiencia de test 1",
"145","202","1","2014-09-23 13:00:00","15000","2","agua santa 213123","11","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"114","16","1","2014-09-10 19:00:00","15000","2","aaa 1","10","12341234","","5","","Terminada","Cristian","Experiencia de test 1",
"117","16","1","2014-08-31 15:00:00","15000","2","a 1","10","12341234","","5","","Terminada","Cristian","Experiencia de test 1",
"93","25","1","2014-08-28 18:00:00","15000","2","Antonia López de Bello 39","0","12312312","","5","","Terminada","Manuel","Experiencia de test 1",
"110","202","1","2014-08-28 14:00:00","15000","2","asdfasdf 213123","12","12312312","","5","","Terminada","Manuel","Experiencia de test 1",
"105","91","1","2014-08-27 18:00:00","15000","2","asdfasdf 213123","0","12151518","","5","","Terminada","Manuel","Experiencia de test 1",
"112","202","1","2014-08-26 14:00:00","15000","2","asdfasdf 213123","10","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"106","25","1","2014-08-26 03:00:00","15000","2","agua santa 213123","0","12312312","","1","","Reservada","Manuel","Experiencia de test 1",
"108","16","1","2014-08-24 15:00:00","15000","2","aaa 1","0","12341234","","4","","Pagada","Cristian","Experiencia de test 1",
"113","97","1","2014-08-24 14:00:00","15000","2","asdfasdf 213123","11","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"92","25","1","2014-08-21 18:00:00","15000","2","agua santa 213123","0","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"103","25","1","2014-08-20 22:00:00","15000","2","agua santa 213123","0","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"96","25","1","2014-08-20 18:00:00","60000","4","asdfasdf 39","0","12312312","","2","","Rechazada","Manuel","Experiencia de test 1",
"102","25","1","2014-08-20 18:00:00","60000","4","agua santa 39","0","12151518","","2","","Rechazada","Manuel","Experiencia de test 1",
"101","25","1","2014-08-20 12:00:00","15000","2","agua santa 39","0","12151518","","4","","Pagada","Manuel","Experiencia de test 1",
"104","91","1","2014-08-19 17:00:00","93750","5","asdfasdf 213123","0","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"99","15","1","2014-08-15 20:00:00","15000","2","aaa 1","0","123","","4","","Pagada","Gonzalo","Experiencia de test 1",
"88","196","1","2014-08-14 18:00:00","15000","2","mapocho 123","0","12334324","","2","","Rechazada","Eduardo","Experiencia de test 1",
"90","15","1","2014-08-14 17:00:00","15000","2","qasdas 234","0","234","","2","","Rechazada","Gonzalo","Experiencia de test 1",
"91","25","1","2014-08-14 17:00:00","15000","2","agua santa 123","0","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"98","92","1","2014-08-13 21:00:00","60000","4","ds 22","0","4321","","4","","Pagada","Admin","Experiencia de test 1",
"95","25","1","2014-08-13 18:00:00","15000","2","agua santa 12","0","12312312","","4","","Pagada","Manuel","Experiencia de test 1",
"100","92","6","2014-08-12 19:00:00","350004","6","AA 22","0","1234","","2","","Rechazada","Admin","Sazón criolla",
"89","15","1","2014-08-06 21:00:00","15000","2","Argomedo 0178","0","1254654","","1","","Reservada","Gonzalo","Experiencia de test 1",
