"idActividad","idUsuarioCliente","idExperiencia","fecha","valor","pasajeros","direccion","comuna","nroContacto","evaluacion","idEstado","comentarioActividad","nombreEstado","nombreUsuario","nombreExperiencia",
"73","91","2","2014-05-24 10:30:00","15000","1","Dirección uno 123","0","15154","","5","","Terminada","Manuel","Experiencia de Prueba dos",
"68","25","1","2014-05-22 16:00:00","30000","1","Dirección uno 123","0","15154","","5","","Terminada","Manuel","Experiencia de test 1",
"69","25","1","2014-05-22 11:00:00","30000","1","Dirección uno 123","0","15154","","5","","Terminada","Manuel","Experiencia de test 1",
"70","25","1","2014-05-17 10:47:00","30000","1","Dirección uno 123","0","15154","","5","","Terminada","Manuel","Experiencia de test 1",
"71","91","1","2014-05-15 16:00:00","30000","1","Dirección uno 123","0","15154","","5","","Terminada","Manuel","Experiencia de test 1",
"66","25","1","2014-05-04 16:42:00","30000","1","PJE. AGUA BENDITA 1321354","0","1521321","","5","","Terminada","Manuel","Experiencia de test 1",
"48","97","1","2014-04-24 16:57:00","90000","3","PJE. AGUA BENDITA 1321354","0","1521321","","5","","Terminada","Manuel","Experiencia de test 1",
"49","25","1","2014-04-24 10:00:00","120000","4","PJE. AGUA BENDITA 1321354","0","1521321","","5","","Terminada","Manuel","Experiencia de test 1",
"41","97","1","2014-04-22 10:00:00","30000","1","PJE. AGUA BENDITA 1321354","0","1521321","","5","","Terminada","Manuel","Experiencia de test 1",
"81","25","1","0000-00-00 00:00:00","18750","1","asdfasdf 213123","0","12312312","","5","","Terminada","Manuel","Experiencia de test 1",
"115","92","1","0000-00-00 00:00:00","60000","4","lala 12","11","23543543","","5","prueba","Terminada","Admin","Experiencia de test 1",
"116","15","1","0000-00-00 00:00:00","250000","30","asa 1","11","12341234","","5","","Terminada","Gonzalo","Experiencia de test 1",
"120","97","1","0000-00-00 00:00:00","15000","2","asdfasdf 213123","10","12312312","","5","","Terminada","Manuel","Experiencia de test 1",
"123","202","1","0000-00-00 00:00:00","15000","2","agua santa 213123","10","12312312","","5","test","Terminada","Manuel","Experiencia de test 1",
